"","Subject","Stem","StimulusType","FirstResponse","SecondResponse","ThirdResponse","Onset","ClusterOnset","PossibleWithB","Place","Manner","StressStimulus","Gender","Age","AgeGroup","EducationLevel","EducationField","SubjectGroup"
"693","B1","dukt","verb","O",NA,NA,"d","no",TRUE,"dental","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"694","B1","gab","verb","O",NA,NA,"g","no",TRUE,"velar","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"695","B1","chtus","verb","O",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"696","B1","bukl","verb","O",NA,NA,"b","no",TRUE,"labial","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"697","B1","zhgav","verb","O",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"698","B1","vurl","verb","OB",NA,NA,"v","no",TRUE,"labial","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"699","B1","skol","verb","OB",NA,NA,"sk","yes",TRUE,"dental","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"700","B1","bost","verb","OB",NA,NA,"b","no",TRUE,"labial","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"701","B1","zhuskl","verb","O",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"702","B1","tul","verb","O",NA,NA,"t","no",TRUE,"dental","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"703","B1","guzv","verb","O",NA,NA,"g","no",TRUE,"velar","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"704","B1","spul","verb","O",NA,NA,"sp","yes",TRUE,"dental","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"705","B1","vazhd","verb","O",NA,NA,"v","no",TRUE,"labial","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"706","B1","shchul","verb","O",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"707","B1","jal","verb","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"708","B1","zhrap","verb","O",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"709","B1","zopr","verb","O",NA,NA,"z","no",TRUE,"dental","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"710","B1","jup","verb","O",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"711","B1","xushn","verb","O",NA,NA,"x","no",TRUE,"velar","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"712","B1","shadr","verb","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"713","B1","gnor","verb","O",NA,NA,"gn","yes",TRUE,"velar","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"714","B1","nad","verb","O",NA,NA,"n","no",TRUE,"dental","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"715","B1","pur","verb","OB",NA,NA,"p","no",TRUE,"labial","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"716","B1","tkab","verb","O",NA,NA,"tk","yes",FALSE,"dental","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"717","B1","kamp","verb","O",NA,NA,"k","no",TRUE,"velar","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"718","B1","lopr","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"719","B1","cav","verb","O",NA,NA,"c","no",TRUE,"dental","affricate","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"720","B1","shakl","verb","O",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"721","B1","xop","verb","OB",NA,NA,"x","no",TRUE,"velar","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"722","B1","murl","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"723","B1","chup","verb","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"724","B1","kochl","verb","O",NA,NA,"k","no",TRUE,"velar","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"725","B1","znup","verb","O",NA,NA,"zn","yes",TRUE,"dental","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"726","B1","chav","verb","O",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"727","B1","sagl","verb","O",NA,NA,"s","no",TRUE,"dental","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"728","B1","moml","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"729","B1","sur","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"730","B1","patl","verb","OB",NA,NA,"p","no",TRUE,"labial","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"731","B1","daml","verb","O",NA,NA,"d","no",TRUE,"dental","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"732","B1","lus","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"733","B1","tov","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"734","B1","rogl","verb","OB",NA,NA,"r","no",TRUE,"dental","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"735","B1","razhn","verb","O",NA,NA,"r","no",TRUE,"dental","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"736","B1","nokr","verb","OB","O",NA,"n","no",TRUE,"dental","sonorant","suffix","female",20,"young","IncompleteHigher","Humanities","B"
"737","B10","nad","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","suffix","male",26,"young","Higher","Science","B"
"738","B10","vazhd","verb","OB",NA,NA,"v","no",TRUE,"labial","fricative","suffix","male",26,"young","Higher","Science","B"
"739","B10","zopr","verb","OB",NA,NA,"z","no",TRUE,"dental","fricative","suffix","male",26,"young","Higher","Science","B"
"740","B10","xushn","verb","O",NA,NA,"x","no",TRUE,"velar","fricative","suffix","male",26,"young","Higher","Science","B"
"741","B10","dukt","verb","OB",NA,NA,"d","no",TRUE,"dental","stop","suffix","male",26,"young","Higher","Science","B"
"742","B10","vurl","verb","OB",NA,NA,"v","no",TRUE,"labial","fricative","suffix","male",26,"young","Higher","Science","B"
"743","B10","jal","verb","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","suffix","male",26,"young","Higher","Science","B"
"744","B10","gab","verb","OB",NA,NA,"g","no",TRUE,"velar","stop","suffix","male",26,"young","Higher","Science","B"
"745","B10","bukl","verb","OB",NA,NA,"b","no",TRUE,"labial","stop","suffix","male",26,"young","Higher","Science","B"
"746","B10","nokr","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","suffix","male",26,"young","Higher","Science","B"
"747","B10","jup","verb","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","suffix","male",26,"young","Higher","Science","B"
"748","B10","guzv","verb","OB",NA,NA,"g","no",TRUE,"velar","stop","suffix","male",26,"young","Higher","Science","B"
"749","B10","zhaxl","verb","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","suffix","male",26,"young","Higher","Science","B"
"750","B10","murl","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","suffix","male",26,"young","Higher","Science","B"
"751","B10","zhrap","verb","OB",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","suffix","male",26,"young","Higher","Science","B"
"752","B10","pur","verb","OB",NA,NA,"p","no",TRUE,"labial","stop","suffix","male",26,"young","Higher","Science","B"
"753","B10","bost","verb","O",NA,NA,"b","no",TRUE,"labial","stop","suffix","male",26,"young","Higher","Science","B"
"754","B10","zup","verb","OB",NA,NA,"z","no",TRUE,"dental","fricative","suffix","male",26,"young","Higher","Science","B"
"755","B10","tov","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","suffix","male",26,"young","Higher","Science","B"
"756","B10","kamp","verb","OB",NA,NA,"k","no",TRUE,"velar","stop","suffix","male",26,"young","Higher","Science","B"
"757","B10","zhuskl","verb","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","suffix","male",26,"young","Higher","Science","B"
"758","B10","moml","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","suffix","male",26,"young","Higher","Science","B"
"759","B10","spul","verb","OB",NA,NA,"sp","yes",TRUE,"dental","fricative","suffix","male",26,"young","Higher","Science","B"
"760","B10","patl","verb","OB",NA,NA,"p","no",TRUE,"labial","stop","suffix","male",26,"young","Higher","Science","B"
"761","B10","daml","verb","OB",NA,NA,"d","no",TRUE,"dental","stop","suffix","male",26,"young","Higher","Science","B"
"762","B10","lus","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","suffix","male",26,"young","Higher","Science","B"
"763","B10","tul","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","suffix","male",26,"young","Higher","Science","B"
"764","B10","shakl","verb","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","suffix","male",26,"young","Higher","Science","B"
"765","B10","chup","verb","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","suffix","male",26,"young","Higher","Science","B"
"766","B10","rogl","verb","OB",NA,NA,"r","no",TRUE,"dental","sonorant","suffix","male",26,"young","Higher","Science","B"
"767","B10","sagl","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","suffix","male",26,"young","Higher","Science","B"
"768","B10","chtus","verb","OB",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","suffix","male",26,"young","Higher","Science","B"
"769","B10","xop","verb","OB",NA,NA,"x","no",TRUE,"velar","fricative","suffix","male",26,"young","Higher","Science","B"
"770","B10","lopr","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","suffix","male",26,"young","Higher","Science","B"
"771","B10","tkab","verb","OB",NA,NA,"tk","yes",FALSE,"dental","stop","suffix","male",26,"young","Higher","Science","B"
"772","B10","skol","verb","OB",NA,NA,"sk","yes",TRUE,"dental","fricative","suffix","male",26,"young","Higher","Science","B"
"773","B10","gnor","verb","OB",NA,NA,"gn","yes",TRUE,"velar","stop","suffix","male",26,"young","Higher","Science","B"
"774","B10","kochl","verb","OB",NA,NA,"k","no",TRUE,"velar","stop","suffix","male",26,"young","Higher","Science","B"
"775","B10","sur","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","suffix","male",26,"young","Higher","Science","B"
"776","B10","chav","verb","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","suffix","male",26,"young","Higher","Science","B"
"777","B10","znup","verb","OB",NA,NA,"zn","yes",TRUE,"dental","fricative","suffix","male",26,"young","Higher","Science","B"
"778","B10","zhgav","verb","OB",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","suffix","male",26,"young","Higher","Science","B"
"779","B10","shadr","verb","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","suffix","male",26,"young","Higher","Science","B"
"780","B10","shchul","verb","OB",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","suffix","male",26,"young","Higher","Science","B"
"781","B10","cav","verb","OB",NA,NA,"c","no",TRUE,"dental","affricate","suffix","male",26,"young","Higher","Science","B"
"782","B10","razhn","verb","OB",NA,NA,"r","no",TRUE,"dental","sonorant","suffix","male",26,"young","Higher","Science","B"
"783","B11","vurl","verb","OB",NA,NA,"v","no",TRUE,"labial","fricative","suffix","female",30,"young","Higher","Science","B"
"784","B11","guzv","verb","O",NA,NA,"g","no",TRUE,"velar","stop","suffix","female",30,"young","Higher","Science","B"
"785","B11","zup","verb","OB",NA,NA,"z","no",TRUE,"dental","fricative","suffix","female",30,"young","Higher","Science","B"
"786","B11","kochl","verb","OB",NA,NA,"k","no",TRUE,"velar","stop","suffix","female",30,"young","Higher","Science","B"
"787","B11","daml","verb","OB",NA,NA,"d","no",TRUE,"dental","stop","suffix","female",30,"young","Higher","Science","B"
"788","B11","zopr","verb","OB",NA,NA,"z","no",TRUE,"dental","fricative","suffix","female",30,"young","Higher","Science","B"
"789","B11","pur","verb","OB",NA,NA,"p","no",TRUE,"labial","stop","suffix","female",30,"young","Higher","Science","B"
"790","B11","tul","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","suffix","female",30,"young","Higher","Science","B"
"791","B11","lus","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","suffix","female",30,"young","Higher","Science","B"
"792","B11","dukt","verb","OB",NA,NA,"d","no",TRUE,"dental","stop","suffix","female",30,"young","Higher","Science","B"
"793","B11","bost","verb","OB",NA,NA,"b","no",TRUE,"labial","stop","suffix","female",30,"young","Higher","Science","B"
"794","B11","skol","verb","OB",NA,NA,"sk","yes",TRUE,"dental","fricative","suffix","female",30,"young","Higher","Science","B"
"795","B11","jal","verb","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","suffix","female",30,"young","Higher","Science","B"
"796","B11","bukl","verb","OB",NA,NA,"b","no",TRUE,"labial","stop","suffix","female",30,"young","Higher","Science","B"
"797","B11","vazhd","verb","OB",NA,NA,"v","no",TRUE,"labial","fricative","suffix","female",30,"young","Higher","Science","B"
"798","B11","gab","verb","OB",NA,NA,"g","no",TRUE,"velar","stop","suffix","female",30,"young","Higher","Science","B"
"799","B11","nokr","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","suffix","female",30,"young","Higher","Science","B"
"800","B11","zhaxl","verb","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","suffix","female",30,"young","Higher","Science","B"
"801","B11","razhn","verb","OB",NA,NA,"r","no",TRUE,"dental","sonorant","suffix","female",30,"young","Higher","Science","B"
"802","B11","jup","verb","OB",NA,NA,"j","no",TRUE,"alveopalatal","sonorant","suffix","female",30,"young","Higher","Science","B"
"803","B11","znup","verb","OB",NA,NA,"zn","yes",TRUE,"dental","fricative","suffix","female",30,"young","Higher","Science","B"
"804","B11","xushn","verb","OB",NA,NA,"x","no",TRUE,"velar","fricative","suffix","female",30,"young","Higher","Science","B"
"805","B11","murl","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","suffix","female",30,"young","Higher","Science","B"
"806","B11","zhuskl","verb","OB",NA,NA,"zh","no",TRUE,"alveopalatal","fricative","suffix","female",30,"young","Higher","Science","B"
"807","B11","shchul","verb","OB",NA,NA,"shch","no",TRUE,"alveopalatal","fricative","suffix","female",30,"young","Higher","Science","B"
"808","B11","rogl","verb","OB",NA,NA,"r","no",TRUE,"dental","sonorant","suffix","female",30,"young","Higher","Science","B"
"809","B11","kamp","verb","OB",NA,NA,"k","no",TRUE,"velar","stop","suffix","female",30,"young","Higher","Science","B"
"810","B11","lopr","verb","OB",NA,NA,"l","no",TRUE,"dental","sonorant","suffix","female",30,"young","Higher","Science","B"
"811","B11","moml","verb","OB",NA,NA,"m","no",TRUE,"labial","sonorant","suffix","female",30,"young","Higher","Science","B"
"812","B11","cav","verb","OB",NA,NA,"c","no",TRUE,"dental","affricate","suffix","female",30,"young","Higher","Science","B"
"813","B11","patl","verb","O",NA,NA,"p","no",TRUE,"labial","stop","suffix","female",30,"young","Higher","Science","B"
"814","B11","spul","verb","OB",NA,NA,"sp","yes",TRUE,"dental","fricative","suffix","female",30,"young","Higher","Science","B"
"815","B11","sur","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","suffix","female",30,"young","Higher","Science","B"
"816","B11","chtus","verb","O",NA,NA,"chr","yes",FALSE,"alveopalatal","affricate","suffix","female",30,"young","Higher","Science","B"
"817","B11","zhrap","verb","OB",NA,NA,"zhr","yes",FALSE,"alveopalatal","fricative","suffix","female",30,"young","Higher","Science","B"
"818","B11","chup","verb","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","suffix","female",30,"young","Higher","Science","B"
"819","B11","nad","verb","OB",NA,NA,"n","no",TRUE,"dental","sonorant","suffix","female",30,"young","Higher","Science","B"
"820","B11","xop","verb","OB",NA,NA,"x","no",TRUE,"velar","fricative","suffix","female",30,"young","Higher","Science","B"
"821","B11","gnor","verb","OB",NA,NA,"gn","yes",TRUE,"velar","stop","suffix","female",30,"young","Higher","Science","B"
"822","B11","sagl","verb","OB",NA,NA,"s","no",TRUE,"dental","fricative","suffix","female",30,"young","Higher","Science","B"
"823","B11","tov","verb","OB",NA,NA,"t","no",TRUE,"dental","stop","suffix","female",30,"young","Higher","Science","B"
"824","B11","tkab","verb","O",NA,NA,"tk","yes",FALSE,"dental","stop","suffix","female",30,"young","Higher","Science","B"
"825","B11","chav","verb","OB",NA,NA,"ch","no",TRUE,"alveopalatal","affricate","suffix","female",30,"young","Higher","Science","B"
"826","B11","shakl","verb","OB",NA,NA,"sh","no",TRUE,"alveopalatal","fricative","suffix","female",30,"young","Higher","Science","B"
"828","B11","zhgav","verb","OB",NA,NA,"zhg","yes",FALSE,"alveopalatal","fricative","suffix","female",30,"young","Higher","Science","B"
"829","B12","vurl","verb","O",NA,NA,"v","no",TRUE,"labial","fricative","suffix","male",23,"young","Higher","Science","B"
"830","B12","gab","verb","O",NA,NA,"g","no",TRUE,"velar","stop","suffix","male",23,"young","Higher","Science","B"
